"ID";"global_id";"FullName";"ShortName";"INN";"OKPO";"AdmArea";"District";"Address";"Category";"Specialization";"OKVED";"OKVED_Description";"ID_en";"FullName_en";"ShortName_en";"INN_en";"OKPO_en";"AdmArea_en";"District_en";"Address_en";"Category_en";"Specialization_en";"OKVED_en";"OKVED_Description_en";"geodata_center";"geoarea";
"627";"2381863750";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАКТОР-МЕД ПРОДАКШН""";"ООО ""ФАКТОР-МЕД ПРОДАКШН""";"7725714083";"69721380";"Троицкий административный округ";"поселение Троицк";"142191, г. Москва, г. Троицк, ул. Промышленная, д. 2";"Фармацевтическая промышленность";"";"21.20.2";"Производство материалов,
применяемых в медицинских целях";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"628";"2381865166";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЦСТ""";"АО ""МЦСТ""";"7736053886";"16649702";"Юго-Западный административный округ";"Гагаринский район";"119334, г. Москва, ул. Вавилова, д. 24";"Радиоэлектроника и приборостроение";"";"26.20";"Производство компьютеров ипериферийного оборудования";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"629";"2381866353";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ ЗАВОД ПО ОБРАБОТКЕ СПЕЦИАЛЬНЫХ СПЛАВОВ""";"АО ""МЗСС""";"7728423036";"28086581";"Юго-Западный административный округ";"район Черёмушки";"117246, г. Москва, ул. Обручева, д. 31";"Производство прочих товаров народного потребления";"";"32.12.1";"Производство изделий
технического назначения из драгоценных металлов";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"630";"2381869619";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ РАДИОТЕХНИКИ И
ЭЛЕКТРОНИКИ ИМ. В.А.КОТЕЛЬНИКОВА РОССИЙСКОЙ АКАДЕМИИ НАУК";"ИРЭ ИМ. В.А.КОТЕЛЬНИКОВА РАН";"7703053425";"02699085";"Центральный административный округ";"Пресненский район";"125009, г. Москва, ул. Моховая, д. 11 корп. 7";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"631";"2381869691";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""КУЛОН""";"АО ""НИИ ""КУЛОН""";"7717149279";"11496731";"Северо-Восточный административный округ";"Останкинский район";"129075, г. Москва, Мурманский пр-д, д. 14";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"632";"2381869748";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ЦИКЛОН""";"АО ""ЦНИИ ""ЦИКЛОН""";"7718159209";"11473569";"Восточный административный округ";"район Гольяново";"107497, г. Москва, Щёлковское ш., д. 77";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"633";"2381869795";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т 8 ИЗДАТЕЛЬСКИЕ ТЕХНОЛОГИИ""";"АО ""Т 8""";"7704775046";"90509902";"Юго-Восточный административный округ";"район Печатники";"109316, г. Москва, проспект Волгоградский, д. 42, к. 5";"Полиграфическая деятельность";"";"18.12";"Прочие виды полиграфической
деятельности";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"634";"2381869836";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ РУССКИЕ БАЗОВЫЕ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""";"АО ""НПО РУСБИТЕХ""";"7726604816";"88328866";"Южный административный округ";"Нагорный район";"117105, Г. Москва, Варшавское ш., д. 26 стр. 11";"Общее машиностроение";"";"72.1";"Научные исследования и разработки в области естественных и технических наук";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"635";"2381870028";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИОКОГАВА ЭЛЕКТРИК СНГ""";"ООО ""ИОКОГАВА ЭЛЕКТРИК СНГ""";"7703152232";"45930376";"Зеленоградский административный округ";"район Матушкино";"г. Москва, г. Зеленоград, 4-й Западный пр-д, д. 2 стр. 3";"Радиоэлектроника и приборостроение";"";"26.51";"Производство инструментов и
приборов для измерения, тестирования и навигации";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"636";"2381870304";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ОВЕН""";"ООО ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ОВЕН""";"7722127111";"46526536";"Восточный административный округ";"район Перово";"111024, г. Москва, 2-я ул. Энтузиастов, д. 5/5";"Радиоэлектроника и приборостроение";"";"26.51";"Производство инструментов и
приборов для измерения, тестирования и навигации";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"637";"2381870341";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОД
БЕЗОПАСНОСТИ""";"ООО ""КОД БЕЗОПАСНОСТИ""";"7715719244";"88338853";"Южный административный округ";"район Нагатино-Садовники";"115533, г. Москва, 1-й Нагатинский пр-д, д. 10 стр. 1";"Радиоэлектроника и приборостроение";"";"26.20";"Производство компьютеров ипериферийного оборудования";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"638";"2381870840";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ СИСТЕМНЫХ ИССЛЕДОВАНИЙ РОССИЙСКОЙ АКАДЕМИИ НАУК""";"ФГУ ФНЦ НИИСИ РАН";"7727086772";"05825395";"Юго-Западный административный округ";"Академический район";"117218, г. Москва, Нахимовский пр-кт, д. 36 корп. 1";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"639";"2381871016";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ МАШИНОСТРОЕНИЯ ""СВАРОГ""";"ООО ""НПО МАШИНОСТРОЕНИЯ ""СВАРОГ""";"7718133514";"42929218";"Восточный административный округ";"район Преображенское";"107061, г. Москва, ул. Большая Черкизовская, д. 5 корп. 8";"Автомобильная промышленность";"";"29.10.5";"Производство автомобилей
специального назначения";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"640";"2381871219";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ
ОБЩЕСТВО ""ИНСТИТУТ ЭЛЕКТРОННЫХ УПРАВЛЯЮЩИХ
МАШИН ИМ. И.С. БРУКА""";"ПАО ""ИНЭУМ ИМ. И.С. БРУКА""";"7736005096";"11494554";"Юго-Западный административный округ";"Гагаринский район";"119334, г. Москва, ул. Вавилова, д. 24";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки в области естественных и технических наук
прочие
";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"641";"2381871332";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ВОЛКОНСКИЙ""";"ООО ""ТД ""ВОЛКОНСКИЙ""";"7704639396";"99627738";"Западный административный округ";"район Дорогомилово";"121170, г. Москва, Кутузовский пр-кт, д. 36 стр. 10";"Пищевая промышленность";"";"10.71";"Производство хлеба и мучныхкондитерских изделий, тортов и пирожных недлительного хранения";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"642";"2381871498";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМРАЙЗ
РОГОВО""";"ООО ""СИМРАЙЗ РОГОВО""";"5074026757";"73011690";"Троицкий административный округ";"поселение Роговское";"108835, г. Москва, Роговское поселение, пос. Рогово, д. 1";"Пищевая промышленность";"";"10.84";"Производство приправ и пряностей";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
